Feature,Importance
"cat__Lat Long_37.45567, -122.407992",1.599684782745857e-05
cat__City_Jamestown,1.5984522411567047e-05
cat__City_Joshua Tree,1.5982509287790024e-05
"cat__Lat Long_34.00709, -118.258681",1.5931745114345967e-05
"cat__Lat Long_32.99356, -117.207121",1.5834786173396556e-05
cat__City_California Hot Springs,1.5799276363236904e-05
"cat__Lat Long_37.704384, -122.126703",1.5796811218202922e-05
"cat__Lat Long_39.69676, -121.644379",1.573459074302796e-05
"cat__Lat Long_40.336392, -122.448533",1.572881343196613e-05
"cat__Lat Long_37.4695, -120.672724",1.5685520477277098e-05
"cat__Lat Long_36.819628, -119.440414",1.566975529335622e-05
"cat__Lat Long_39.279068, -120.414275",1.5579341222828518e-05
"cat__Lat Long_34.264124, -114.717964",1.557906236000367e-05
cat__City_Burson,1.549603889569634e-05
"cat__Lat Long_39.12334, -122.838198",1.5484748123283778e-05
cat__City_Porter Ranch,1.547401920934542e-05
"cat__Lat Long_37.648647, -119.231447",1.545942415795102e-05
cat__City_Glen Ellen,1.5459042525077073e-05
"cat__Lat Long_38.333133, -121.920151",1.5442170614189818e-05
cat__City_South Gate,1.5440680686998416e-05
"cat__Lat Long_37.666587, -120.411517",1.5438867855575144e-05
"cat__Lat Long_34.159534, -116.425984",1.5438843068997528e-05
"cat__Lat Long_39.191797, -120.212401",1.5394759285745448e-05
cat__City_Helendale,1.538032935237718e-05
cat__City_Somis,1.5379377207265067e-05
cat__City_Felton,1.5364371525220657e-05
cat__City_Weaverville,1.5353108909430238e-05
"cat__Lat Long_37.045728, -120.630682",1.5344088296292286e-05
cat__City_Dos Palos,1.5325715762095552e-05
cat__City_Morgan Hill,1.5299534354506952e-05
"cat__Lat Long_33.988543, -118.334081",1.5221953030379337e-05
"cat__Lat Long_32.622999, -116.687855",1.5204138220172779e-05
"cat__Lat Long_37.316807, -120.855753",1.5188842803683045e-05
"cat__Lat Long_37.786031, -122.437301",1.5183977210430102e-05
cat__City_Wilseyville,1.5174749236696103e-05
"cat__Lat Long_40.077028, -121.494168",1.5150186375215707e-05
cat__City_Greenfield,1.513176771905651e-05
cat__City_Clearlake,1.5081060533026256e-05
cat__City_Canyon Dam,1.50219713577199e-05
"cat__Lat Long_36.807595, -118.901544",1.5007644899848867e-05
"cat__Lat Long_33.752591, -117.993661",1.497248193863286e-05
cat__City_Tecate,1.4960978234600087e-05
"cat__Lat Long_33.25283, -116.986079",1.4948401261345324e-05
"cat__Lat Long_40.692523, -122.369876",1.4947496885973255e-05
cat__City_Goodyears Bar,1.49313950682137e-05
cat__City_Hickman,1.4870770457740936e-05
"cat__Lat Long_33.748478, -117.858918",1.4857603125600842e-05
"cat__Lat Long_33.738543, -117.785046",1.4829682517638792e-05
"cat__Lat Long_37.972662, -122.491452",1.480866389277013e-05
"cat__Lat Long_37.160194, -121.945611",1.4760605638792197e-05
"cat__Lat Long_34.312945, -118.858169",1.4740349422298761e-05
cat__City_Mira Loma,1.4638877030647157e-05
"cat__Lat Long_37.791481, -121.903253",1.4633090349980837e-05
cat__City_Madeline,1.4621776273676015e-05
cat__City_Anza,1.4620331310982784e-05
"cat__Lat Long_37.382909, -121.634151",1.4620126041161222e-05
cat__City_Belvedere Tiburon,1.461551800897508e-05
cat__City_Norwalk,1.4604904400605724e-05
"cat__Lat Long_38.527297, -122.810044",1.4564946637502962e-05
"cat__Lat Long_34.015481, -118.493231",1.4563427556051396e-05
"cat__Lat Long_38.42528, -119.475741",1.4499787376582098e-05
"cat__Lat Long_34.177267, -118.31003",1.4479758821981351e-05
"cat__Lat Long_33.606336, -117.893042",1.4455682207518575e-05
"cat__Lat Long_37.654551, -119.822984",1.445385415332353e-05
"cat__Lat Long_33.778436, -118.118648",1.4437320549239725e-05
"cat__Lat Long_34.061918, -118.277939",1.4404299257432065e-05
"cat__Lat Long_38.517295, -121.439819",1.438520720577781e-05
cat__City_Bloomington,1.4342534931039742e-05
"cat__Lat Long_33.548869, -117.334165",1.4322563607711289e-05
cat__City_Wishon,1.4309761045739747e-05
cat__City_Sunland,1.4303778996181609e-05
"cat__Lat Long_32.811001, -115.152865",1.4302416597428614e-05
cat__City_Mc Farland,1.4300173601228325e-05
"cat__Lat Long_38.733908, -120.453416",1.4290464342615711e-05
cat__City_Dos Rios,1.425594815787779e-05
"cat__Lat Long_33.936298, -116.849577",1.4217868531645266e-05
cat__City_Del Rey,1.4183666193550721e-05
"cat__Lat Long_34.098275, -117.967399",1.4177930820104937e-05
"cat__Lat Long_33.477923, -117.705314",1.4169511366471914e-05
cat__City_Traver,1.4165789018434218e-05
"cat__Lat Long_38.965804, -122.631779",1.4126602040550972e-05
cat__City_Antioch,1.4090158061163618e-05
"cat__Lat Long_37.504133, -122.032347",1.4071975916860727e-05
"cat__Lat Long_38.99003, -121.114408",1.404903383274459e-05
"cat__Lat Long_36.414216, -121.360597",1.4045402756798341e-05
"cat__Lat Long_39.904002, -121.527823",1.402283826826373e-05
"cat__Lat Long_33.885499, -117.324959",1.3973190077049684e-05
"cat__Lat Long_38.684437, -121.055634",1.3971052863971856e-05
cat__City_Anderson,1.3949202191847334e-05
"cat__Lat Long_39.955587, -123.681175",1.3937929892324104e-05
"cat__Lat Long_36.625792, -119.672483",1.3933354161455476e-05
cat__City_Linden,1.3932291426075397e-05
"cat__Lat Long_33.90139, -118.315697",1.391668780053094e-05
"cat__Lat Long_38.047746, -121.030499",1.38957242957563e-05
cat__City_Winton,1.3889610066369728e-05
"cat__Lat Long_38.626128, -121.328011",1.38735291284603e-05
"cat__Lat Long_32.762506, -117.07245",1.386786136319204e-05
"cat__Lat Long_41.042003, -120.506086",1.384079916603587e-05
cat__City_Farmersville,1.38168522737508e-05
cat__City_June Lake,1.379402467072232e-05
cat__City_Portola,1.3791914546983415e-05
"cat__Lat Long_36.5276, -119.865999",1.3756857704377248e-05
cat__City_Soda Springs,1.3687296492121263e-05
cat__City_Granada Hills,1.3663873713262756e-05
"cat__Lat Long_33.782955, -118.026456",1.3654888358235349e-05
"cat__Lat Long_32.909873, -116.906774",1.3646598115039731e-05
cat__City_Banning,1.3641850175361482e-05
cat__City_Nicolaus,1.3633499263613587e-05
"cat__Lat Long_34.422519, -118.420717",1.3614986811055353e-05
cat__City_Imperial,1.3579666120324308e-05
cat__City_Watsonville,1.3541145931917e-05
"cat__Lat Long_40.726949, -124.217378",1.3540715702324061e-05
cat__City_Calimesa,1.347615810357465e-05
"cat__Lat Long_38.157794, -121.520223",1.3458338016039962e-05
cat__City_Gold Run,1.3390150966962303e-05
"cat__Lat Long_39.170376, -120.838404",1.3323832230663438e-05
"cat__Lat Long_36.633498, -119.298895",1.3273323446684161e-05
"cat__Lat Long_32.85723, -117.209774",1.3265314675414631e-05
cat__City_Clements,1.3262098035435728e-05
"cat__Lat Long_34.195685, -118.490752",1.3237498340045623e-05
"cat__Lat Long_33.782068, -118.262263",1.3233127160531528e-05
"cat__Lat Long_34.406256, -119.726936",1.3195231760118795e-05
"cat__Lat Long_34.242058, -116.89802",1.3102259616431178e-05
"cat__Lat Long_34.2112, -118.230625",1.3093520300558297e-05
cat__City_Alta,1.3055895203636408e-05
cat__City_Nipton,1.3054150103294234e-05
cat__City_Benton,1.3030043034808351e-05
cat__City_Morongo Valley,1.3018634977631908e-05
"cat__Lat Long_36.822715, -119.761826",1.2952067315678047e-05
"cat__Lat Long_33.62251, -117.927024",1.291038964625249e-05
cat__City_Newberry Springs,1.2906499995970677e-05
"cat__Lat Long_37.529656, -120.854357",1.28930254968602e-05
cat__City_Redcrest,1.289164400909194e-05
"cat__Lat Long_34.008293, -118.346766",1.2868416705692294e-05
"cat__Lat Long_38.392821, -121.799917",1.2851205635612548e-05
"cat__Lat Long_33.921793, -118.140588",1.282529274289124e-05
cat__City_Sonora,1.2784807992669506e-05
"cat__Lat Long_34.438581, -119.685368",1.2775807034565022e-05
cat__City_Grimes,1.2757236989984359e-05
"cat__Lat Long_38.392686, -120.415951",1.2736432469248997e-05
cat__City_Eagleville,1.2718193484950622e-05
cat__City_Greenview,1.2705530922023492e-05
cat__City_Bangor,1.2647152138240327e-05
"cat__Lat Long_37.921137, -122.657562",1.2644101184818338e-05
cat__City_Castroville,1.2627377605117943e-05
"cat__Lat Long_34.424926, -117.184503",1.2615582338206921e-05
"cat__Lat Long_33.905963, -118.08263",1.2604477983682751e-05
cat__City_Vina,1.2588363143968992e-05
"cat__Lat Long_34.049671, -117.468896",1.2584974189438373e-05
"cat__Lat Long_37.266388, -122.26308",1.2575700747980088e-05
"cat__Lat Long_40.587919, -122.464732",1.253640302561602e-05
cat__City_Cloverdale,1.252963422800085e-05
cat__City_Corte Madera,1.2509351887514582e-05
"cat__Lat Long_35.637715, -119.893068",1.2499139854409949e-05
"cat__Lat Long_33.819385, -117.600213",1.2495701582925886e-05
cat__City_Los Altos,1.2485106198534331e-05
"cat__Lat Long_38.021772, -122.691744",1.2465542362340184e-05
cat__City_El Dorado Hills,1.241957704024968e-05
"cat__Lat Long_33.958134, -118.330905",1.2396483053566695e-05
cat__City_Bishop,1.233780926065705e-05
cat__City_Esparto,1.2319047372864171e-05
cat__City_Alamo,1.231227746161253e-05
"cat__Lat Long_34.044271, -118.185237",1.231055642612076e-05
"cat__Lat Long_38.377165, -123.037957",1.2309514583378033e-05
"cat__Lat Long_38.688764, -121.457596",1.2285851429343911e-05
"cat__Lat Long_33.384345, -117.072619",1.2280390899460976e-05
cat__City_Holtville,1.2248647026985523e-05
cat__City_Kelseyville,1.2219585115687565e-05
"cat__Lat Long_34.067932, -117.785168",1.2179790854673746e-05
"cat__Lat Long_33.982787, -117.057627",1.2054118692803778e-05
cat__City_Galt,1.2053814010052031e-05
cat__City_Kettleman City,1.2047550237351628e-05
cat__City_Lagunitas,1.2043499400034164e-05
"cat__Lat Long_37.285677, -122.224165",1.2028065741708207e-05
cat__City_Whitmore,1.1919578223579546e-05
"cat__Lat Long_34.601055, -120.382917",1.1880984960644717e-05
cat__City_Mount Hermon,1.1858192928012322e-05
cat__City_Alameda,1.1836315220579788e-05
"cat__Lat Long_34.486835, -117.362274",1.1830784712221712e-05
cat__City_Littlerock,1.1819727491279631e-05
cat__City_Hawthorne,1.180622502530077e-05
"cat__Lat Long_37.270938, -121.851046",1.175026160769838e-05
"cat__Lat Long_34.127621, -117.717863",1.1747285034598347e-05
cat__City_Westport,1.1731806320274645e-05
"cat__Lat Long_33.600987, -117.862734",1.1705246345707804e-05
"cat__Lat Long_34.278697, -119.167798",1.1702015913491903e-05
"cat__Lat Long_38.966713, -123.586412",1.1691672531493901e-05
cat__City_Auberry,1.1682385146098515e-05
"cat__Lat Long_38.627951, -121.593287",1.1679377426573747e-05
"cat__Lat Long_34.091829, -118.491244",1.1648733154314486e-05
"cat__Lat Long_35.886767, -120.608661",1.1642798029372718e-05
"cat__Lat Long_36.444232, -119.718285",1.1571544016281069e-05
cat__City_Sebastopol,1.154348243702163e-05
cat__City_Nice,1.1538054632403946e-05
"cat__Lat Long_38.050558, -121.646924",1.1532099341982187e-05
"cat__Lat Long_33.624654, -117.611733",1.1519442575660837e-05
"cat__Lat Long_34.037251, -118.423573",1.1506293940389538e-05
cat__City_Hanford,1.1493580880948424e-05
"cat__Lat Long_33.920907, -117.489426",1.1483555849889586e-05
"cat__Lat Long_40.497283, -123.93037",1.1428878148078733e-05
"cat__Lat Long_33.958149, -118.308441",1.1413488787055173e-05
cat__City_Boulevard,1.141245188761182e-05
"cat__Lat Long_37.497915, -122.267361",1.138543722551649e-05
"cat__Lat Long_39.281194, -122.226568",1.1351167962214016e-05
"cat__Lat Long_33.081478, -117.033814",1.134258153848147e-05
"cat__Lat Long_38.834469, -122.127193",1.1326717669424393e-05
cat__City_O Neals,1.1324761454371333e-05
"cat__Lat Long_35.511833, -120.918713",1.1318304045085149e-05
cat__City_Burnt Ranch,1.131179405120613e-05
"cat__Lat Long_33.507255, -117.029473",1.1271533888012443e-05
cat__City_Big Bar,1.1252657185548067e-05
"cat__Lat Long_35.591387, -121.032256",1.1234773122256498e-05
cat__City_Nuevo,1.1229022414705717e-05
cat__City_Dorris,1.1218593501981432e-05
"cat__Lat Long_33.03679, -115.60503",1.120657194316452e-05
cat__City_San Juan Bautista,1.1177279811149399e-05
"cat__Lat Long_37.83323, -121.601461",1.1157508245303154e-05
cat__City_Ben Lomond,1.1114032048792618e-05
cat__City_Willow Creek,1.105669850239038e-05
"cat__Lat Long_38.154823, -121.601358",1.1043787575996806e-05
"cat__Lat Long_33.787165, -117.931889",1.1043134133345626e-05
"cat__Lat Long_32.76501, -117.19938",1.10332289266106e-05
cat__City_Orland,1.1024807143280603e-05
cat__City_Pleasanton,1.101337110288358e-05
"cat__Lat Long_38.584505, -121.491956",1.1013106440958542e-05
"cat__Lat Long_33.141265, -116.967221",1.0978883708852577e-05
"cat__Lat Long_34.028735, -118.317236",1.0977613159585295e-05
"cat__Lat Long_34.128284, -118.047732",1.0935089018254329e-05
cat__City_Brooks,1.0922555809122307e-05
"cat__Lat Long_33.429488, -117.609432",1.0915125282570542e-05
"cat__Lat Long_41.949216, -122.050062",1.0896897717768551e-05
"cat__Lat Long_39.748037, -122.302169",1.0891948555255423e-05
"cat__Lat Long_37.873283, -121.292034",1.08775919363058e-05
"cat__Lat Long_41.737962, -123.07557",1.0850587094161709e-05
cat__City_Jenner,1.0813323310954741e-05
"cat__Lat Long_34.223768, -118.445461",1.0806155740283914e-05
cat__City_Big Oak Flat,1.080524532337476e-05
"cat__Lat Long_38.044523, -121.348048",1.0799123686364839e-05
"cat__Lat Long_38.431407, -120.8421",1.0781943875195943e-05
"cat__Lat Long_38.013825, -122.039144",1.0769724193776978e-05
cat__City_Rohnert Park,1.0760253197491358e-05
"cat__Lat Long_37.991259, -122.214945",1.0758929329314533e-05
"cat__Lat Long_37.17277, -119.2997",1.0709766622513216e-05
"cat__Lat Long_38.733714, -120.795213",1.0642539913025869e-05
cat__City_Paynes Creek,1.0634472184052763e-05
cat__City_Hyampom,1.0633896825092255e-05
cat__City_Ludlow,1.0626354423435102e-05
"cat__Lat Long_33.631119, -117.567346",1.0598318569877356e-05
"cat__Lat Long_34.95934, -120.490081",1.0593040059353763e-05
cat__City_Standish,1.0589393261135324e-05
cat__City_Lakeside,1.0565928632723362e-05
"cat__Lat Long_35.245035, -118.905553",1.0533807570760395e-05
"cat__Lat Long_38.104705, -122.247387",1.0468400736012606e-05
"cat__Lat Long_39.473896, -121.415927",1.043339528772178e-05
cat__City_Danville,1.0372388873604354e-05
cat__City_Eureka,1.0370849627289758e-05
cat__City_Shandon,1.0364104742605852e-05
cat__City_Rio Linda,1.0356789583489276e-05
"cat__Lat Long_35.865795, -118.69759",1.0354029919817206e-05
cat__City_Big Creek,1.0351705595270749e-05
cat__City_Garden Valley,1.034590711369223e-05
"cat__Lat Long_34.061634, -117.893169",1.0341311382743893e-05
cat__City_San Carlos,1.0289225935420215e-05
"cat__Lat Long_38.888351, -123.239647",1.026984867537845e-05
"cat__Lat Long_38.696659, -123.436861",1.0266091520802296e-05
"cat__Lat Long_37.980057, -121.801599",1.026499682653008e-05
cat__City_Durham,1.026441341457999e-05
"cat__Lat Long_37.051166, -122.056194",1.0258870574631645e-05
"cat__Lat Long_37.685052, -121.912061",1.0245745241690173e-05
"cat__Lat Long_33.527605, -116.666551",1.0236858657144636e-05
"cat__Lat Long_36.722898, -121.633648",1.0223784279317539e-05
"cat__Lat Long_33.215251, -116.53633",1.0212227537966335e-05
"cat__Lat Long_34.505273, -117.955054",1.0205278669067456e-05
"cat__Lat Long_33.760458, -118.129725",1.0185082923788833e-05
cat__City_Aromas,1.0172349102743694e-05
cat__City_Sequoia National Park,1.0167425209460947e-05
"cat__Lat Long_34.631362, -120.238218",1.0137112379513593e-05
cat__City_Kenwood,1.0132615173237794e-05
"cat__Lat Long_37.45809, -122.115398",1.0086433459431898e-05
"cat__Lat Long_40.796621, -124.15428",1.0075395404587112e-05
cat__City_Pixley,1.0058523512330568e-05
"cat__Lat Long_39.455555, -123.683979",1.0039612512850537e-05
"cat__Lat Long_38.69549, -121.307864",1.0024661177094117e-05
cat__City_Wofford Heights,9.978492565440047e-06
"cat__Lat Long_33.976328, -117.319786",9.967199457792183e-06
cat__City_Creston,9.957610661664539e-06
"cat__Lat Long_33.972119, -118.020188",9.93251525877499e-06
cat__City_Newman,9.92954783819621e-06
cat__City_Wilton,9.919582538911685e-06
"cat__Lat Long_39.495768, -121.747472",9.915667333164843e-06
"cat__Lat Long_38.481902, -120.603668",9.886266924907104e-06
"cat__Lat Long_37.921034, -122.341798",9.869246349999619e-06
cat__City_Oakley,9.85252180443506e-06
"cat__Lat Long_32.587557, -116.636816",9.83966473732453e-06
"cat__Lat Long_40.271535, -121.018087",9.838321518624331e-06
cat__City_Glencoe,9.81360408600403e-06
"cat__Lat Long_39.457388, -121.818201",9.794157854163004e-06
"cat__Lat Long_33.830209, -117.906099",9.790456515801555e-06
cat__City_El Cerrito,9.777723223317817e-06
"cat__Lat Long_38.759751, -121.288545",9.769371888116755e-06
"cat__Lat Long_33.952714, -118.292061",9.732543703499328e-06
"cat__Lat Long_38.196497, -120.61689",9.720978766000563e-06
"cat__Lat Long_33.638645, -116.55783",9.704933358042671e-06
cat__City_Sunol,9.702919926146568e-06
"cat__Lat Long_37.386978, -122.177746",9.700292506800825e-06
cat__City_Albion,9.645644072372111e-06
"cat__Lat Long_33.893823, -117.531446",9.644336074937832e-06
"cat__Lat Long_33.784597, -117.844535",9.597351112854736e-06
"cat__Lat Long_33.897122, -118.164432",9.584296590211204e-06
cat__City_Lake Arrowhead,9.560503291688063e-06
"cat__Lat Long_33.786738, -117.982564",9.556359482120583e-06
"cat__Lat Long_32.832706, -116.873258",9.55339221785408e-06
cat__City_Ione,9.545097845529748e-06
"cat__Lat Long_41.017282, -121.468945",9.544049112428885e-06
"cat__Lat Long_37.410236, -121.320337",9.536068307775866e-06
cat__City_San Marino,9.520106086052959e-06
"cat__Lat Long_33.60693, -117.644253",9.49180039688623e-06
"cat__Lat Long_37.556094, -122.272437",9.483311158774191e-06
"cat__Lat Long_36.810568, -121.503022",9.467786052678002e-06
"cat__Lat Long_36.596271, -121.442274",9.456282498707653e-06
cat__City_Volcano,9.44870681638668e-06
"cat__Lat Long_38.161321, -122.271588",9.445907312238043e-06
"cat__Lat Long_34.936, -120.594655",9.369816658661117e-06
cat__City_Loma Mar,9.365551127596969e-06
"cat__Lat Long_34.10097, -117.57882",9.347157257775145e-06
cat__City_Macdoel,9.332569375623216e-06
"cat__Lat Long_40.664483, -123.865325",9.24838519780557e-06
"cat__Lat Long_39.176595, -121.291692",9.246322525078075e-06
"cat__Lat Long_37.249377, -120.249581",9.216818352010264e-06
"cat__Lat Long_38.486938, -121.395805",9.194677192902874e-06
"cat__Lat Long_41.10831, -121.360362",9.187272389004661e-06
cat__City_Lake Forest,9.166995249571468e-06
cat__City_Scotts Valley,9.133368792699699e-06
cat__City_Kirkwood,9.117981733162259e-06
"cat__Lat Long_37.734971, -120.954271",9.093995743839478e-06
cat__City_King City,9.052966271701032e-06
"cat__Lat Long_37.672906, -120.946594",9.040772798216666e-06
cat__City_Kyburz,9.031721200097442e-06
cat__City_Glenn,9.027705809892957e-06
"cat__Lat Long_38.105733, -122.186338",9.02642333367856e-06
"cat__Lat Long_36.624338, -121.615669",9.013110776130825e-06
cat__City_Brookdale,8.914114008006735e-06
cat__City_Hoopa,8.913334990682833e-06
cat__City_Salton City,8.843761495520173e-06
cat__City_Wilmington,8.82845639403926e-06
"cat__Lat Long_39.724433, -123.767578",8.811398559134907e-06
cat__City_Oak View,8.794518152132955e-06
"cat__Lat Long_33.617108, -117.253349",8.787207854061044e-06
cat__City_Suisun City,8.762828015010301e-06
"cat__Lat Long_37.736535, -122.45732",8.742783084778297e-06
"cat__Lat Long_37.233226, -121.78809",8.731402375636774e-06
cat__City_Carmel,8.715950952830485e-06
"cat__Lat Long_37.339533, -121.777179",8.711061228522066e-06
"cat__Lat Long_37.943954, -120.67108",8.704862022290387e-06
"cat__Lat Long_33.942895, -117.725644",8.686188136313377e-06
cat__City_Palos Verdes Peninsula,8.668594147071527e-06
"cat__Lat Long_36.878709, -119.7645",8.655141991989968e-06
cat__City_Sheridan,8.63334325226666e-06
cat__City_Carnelian Bay,8.621392867573515e-06
"cat__Lat Long_38.93706, -123.118111",8.594236149576743e-06
cat__City_Soledad,8.534639638059012e-06
"cat__Lat Long_36.29223, -119.622676",8.494091628379758e-06
cat__City_San Ardo,8.48882210743812e-06
"cat__Lat Long_37.766556, -121.976784",8.446213277261276e-06
"cat__Lat Long_35.478736, -115.516984",8.39706460591767e-06
cat__City_Pioneer,8.37855988843557e-06
"cat__Lat Long_36.600185, -119.175655",8.37693768427847e-06
"cat__Lat Long_34.079449, -118.548306",8.312813627703876e-06
cat__City_Harbor City,8.298321960093601e-06
cat__City_Boonville,8.28782642869951e-06
cat__City_Placerville,8.244401097422653e-06
"cat__Lat Long_38.002125, -121.324979",8.242308466965467e-06
cat__City_Sunset Beach,8.224390359092652e-06
"cat__Lat Long_35.74837, -117.384948",8.220085564510295e-06
"cat__Lat Long_34.500091, -117.765862",8.202357056515475e-06
cat__City_Blairsden Graeagle,8.177094975360872e-06
cat__City_Silverado,8.137664935733074e-06
"cat__Lat Long_33.143826, -115.497485",8.127902438023325e-06
cat__City_River Pines,8.124977217923823e-06
"cat__Lat Long_34.167236, -116.281511",8.085311702274682e-06
"cat__Lat Long_40.012675, -120.101857",8.080936454435027e-06
"cat__Lat Long_38.415003, -122.998726",8.063016847621365e-06
cat__City_Milford,8.060990312556051e-06
"cat__Lat Long_37.954089, -121.329761",8.056484908033334e-06
"cat__Lat Long_37.999406, -121.686241",8.044169087169728e-06
"cat__Lat Long_37.255479, -121.889838",8.01226509678179e-06
"cat__Lat Long_34.2565, -117.19335",7.995974409469059e-06
"cat__Lat Long_37.458367, -119.345011",7.984725218048198e-06
"cat__Lat Long_37.731505, -122.384532",7.980852113540778e-06
"cat__Lat Long_33.744119, -118.31448",7.945974864569828e-06
"cat__Lat Long_36.635661, -120.288644",7.942131918369028e-06
"cat__Lat Long_33.28156, -115.955541",7.941080928030108e-06
cat__City_Albany,7.899765433455244e-06
cat__City_The Sea Ranch,7.872236206736156e-06
cat__City_Mill Creek,7.864290362073725e-06
"cat__Lat Long_38.766036, -120.209673",7.829667678197235e-06
"cat__Lat Long_38.788898, -121.608624",7.803425549384056e-06
cat__City_Big Bear City,7.772957705023981e-06
"cat__Lat Long_33.83796, -117.870494",7.684982232270433e-06
cat__City_Cayucos,7.652051864419586e-06
cat__City_Independence,7.62818570226133e-06
"cat__Lat Long_38.646209, -121.52446",7.578525970695242e-06
"cat__Lat Long_36.527243, -118.594938",7.571351345310455e-06
"cat__Lat Long_34.557711, -118.029441",7.570765651912113e-06
cat__City_San Bruno,7.567518250993768e-06
cat__City_Buellton,7.537883982986913e-06
cat__City_Orange Cove,7.5250690401124696e-06
"cat__Lat Long_33.79499, -118.065591",7.49395830402198e-06
cat__City_Arcata,7.4872600981826425e-06
cat__City_Colusa,7.482948019614099e-06
cat__City_Lake Isabella,7.442704703729064e-06
"cat__Lat Long_36.545353, -119.338535",7.4336319373808705e-06
"cat__Lat Long_40.331975, -121.460674",7.4114135075580785e-06
cat__City_Moorpark,7.407596971385669e-06
cat__City_Onyx,7.349280857643396e-06
"cat__Lat Long_34.109775, -117.378904",7.342627323310518e-06
cat__City_Arbuckle,7.337606007170618e-06
cat__City_North Fork,7.3344043774239e-06
cat__City_Loma Linda,7.332838792480755e-06
"cat__Lat Long_32.807867, -117.060993",7.320660942607252e-06
cat__City_Poway,7.2875248550446515e-06
cat__City_Canyon Country,7.282952974100846e-06
cat__City_Moss Landing,7.2619596830703135e-06
cat__City_West Hollywood,7.139649554203079e-06
"cat__Lat Long_40.274302, -124.210902",7.137724747298498e-06
"cat__Lat Long_39.786755, -120.445626",7.1353705202730065e-06
"cat__Lat Long_36.993451, -122.098858",7.122285041068557e-06
cat__City_Ivanhoe,7.12208075948599e-06
"cat__Lat Long_34.903052, -118.411251",7.103802412030618e-06
"cat__Lat Long_34.43987, -118.644609",7.099480587912438e-06
cat__City_Browns Valley,7.091499191251347e-06
"cat__Lat Long_40.053684, -120.743116",7.084376493502585e-06
cat__City_Bethel Island,7.071548058791462e-06
cat__City_Copperopolis,7.015560928859496e-06
cat__City_Lake Hughes,6.945147794339085e-06
"cat__Lat Long_38.619049, -121.517552",6.88905903868463e-06
cat__City_Calipatria,6.868941710881843e-06
cat__City_Nevada City,6.857017098214874e-06
"cat__Lat Long_36.732694, -119.783786",6.838495896150438e-06
"cat__Lat Long_37.343846, -121.039391",6.831810132113213e-06
cat__City_Sloughhouse,6.816609522540725e-06
cat__City_Little River,6.795994737441107e-06
cat__City_Vidal,6.792798181166871e-06
"cat__Lat Long_40.181279, -120.392967",6.783958386032353e-06
"cat__Lat Long_35.690535, -118.552784",6.747968399776287e-06
"cat__Lat Long_33.571259, -117.731917",6.746317189341469e-06
"cat__Lat Long_36.560498, -117.962461",6.739541856033244e-06
"cat__Lat Long_37.802071, -122.411004",6.70252379201817e-06
"cat__Lat Long_38.33788, -120.954202",6.698753223752342e-06
"cat__Lat Long_33.611945, -117.665867",6.665286059494457e-06
cat__City_Isleton,6.64380349722378e-06
cat__City_Los Alamitos,6.631906950185339e-06
"cat__Lat Long_39.423046, -120.984472",6.623087908664435e-06
"cat__Lat Long_33.850452, -117.726668",6.6026342598469304e-06
cat__City_Rancho Mirage,6.585959368152731e-06
"cat__Lat Long_38.982373, -122.047751",6.5844823576923745e-06
"cat__Lat Long_32.765299, -117.122565",6.582876793787982e-06
cat__City_Helm,6.563567807312883e-06
"cat__Lat Long_33.988572, -118.186565",6.563271049382796e-06
cat__City_Pala,6.560309693518054e-06
"cat__Lat Long_37.007882, -122.065975",6.542327345913638e-06
"cat__Lat Long_37.797526, -122.464531",6.541128327081442e-06
"cat__Lat Long_33.739415, -116.968339",6.525099919653891e-06
"cat__Lat Long_38.488431, -122.752839",6.503573326153267e-06
"cat__Lat Long_39.245911, -123.77214",6.500155731323549e-06
"cat__Lat Long_33.781086, -118.199049",6.489967191878305e-06
"cat__Lat Long_34.063947, -118.383001",6.488626618314091e-06
"cat__Lat Long_35.383937, -119.020428",6.4591450490520484e-06
"cat__Lat Long_34.506627, -118.699048",6.456048286739999e-06
cat__City_Trona,6.415988763223781e-06
"cat__Lat Long_38.545775, -120.743325",6.359832414681298e-06
"cat__Lat Long_37.394411, -120.127262",6.352552703240175e-06
"cat__Lat Long_37.246064, -121.749494",6.336531938323164e-06
"cat__Lat Long_38.660442, -121.346321",6.326294960885585e-06
cat__City_Mt Baldy,6.313833738223217e-06
"cat__Lat Long_38.674276, -121.961866",6.258156404009348e-06
"cat__Lat Long_38.470423, -121.114897",6.229537842500786e-06
cat__City_Cedar Glen,6.198453240318717e-06
"cat__Lat Long_38.984756, -121.345074",6.1819921031025385e-06
cat__City_Tulare,6.174521376357259e-06
cat__City_Keeler,6.168067345700484e-06
"cat__Lat Long_38.183918, -120.898817",6.164239959051454e-06
cat__City_Duncans Mills,6.156754474438641e-06
"cat__Lat Long_36.869584, -118.189241",6.154860593227308e-06
cat__City_Guerneville,6.128710759684432e-06
cat__City_Lost Hills,6.074541462041971e-06
cat__City_Wendel,6.061253725753453e-06
"cat__Lat Long_39.873371, -123.741474",6.0455631510141175e-06
cat__City_Parlier,6.023889670416532e-06
cat__City_San Ramon,6.0083950862830845e-06
"cat__Lat Long_33.88274, -117.224878",5.976418725080365e-06
"cat__Lat Long_33.802664, -118.179971",5.9623771580377025e-06
cat__City_Cambria,5.946055875845886e-06
